ProductionDatasetManagementType_ProductionDatasetTransfer_GenerateFileForWrite_InputArguments,6037,Variable
ProductionDatasetManagementType_ProductionDatasetTransfer_GenerateFileForWrite_OutputArguments,6038,Variable
LogbookEventType_JobCycleCounter,6039,Variable
RequestProductionDatasetListEventType_MouldId,6040,Variable
ActiveCyclicJobValuesType_BoxGoodPartsCounter,6041,Variable
TemperatureZoneCycleParametersType_ActualTemperature_EngineeringUnits,6042,Variable
TemperatureZoneCycleParametersType_ActualTemperature_EURange,6043,Variable
TemperatureZoneCycleParametersType_Index,6044,Variable
TemperatureZoneCycleParametersType_Name,6045,Variable
ActiveCyclicJobValuesType_BoxCycleCounter,6046,Variable
ActiveCyclicJobValuesType_BoxBadPartsCounter,6047,Variable
ActiveCyclicJobValuesType_BoxTestSamplesCounter,6048,Variable
CycleParametersEventType_BoxCycleCounter,6049,Variable
CycleParametersEventType_BoxGoodPartsCounter,6050,Variable
CycleParametersEventType_BoxBadPartsCounter,6051,Variable
MachineInformationType_ControllerName,6052,Variable
MachineInformationType_EuromapSizeIndication,6053,Variable
JobInformationType_CustomerName,6054,Variable
ProductionDatasetFrozenLogType_OldValue,6055,Variable
ProductionDatasetFrozenLogType_NewValue,6056,Variable
UserType_CardUid,6057,Variable
UserType_Id,6058,Variable
UserType_Language,6059,Variable
UserType_Name,6060,Variable
UserType_UserLevel,6061,Variable
UserType_UserRole,6062,Variable
UsersType_NodeVersion,6063,Variable
UsersType_User__Nr__CardUid,6064,Variable
UsersType_User__Nr__Id,6065,Variable
UsersType_User__Nr__Language,6066,Variable
UsersType_User__Nr__Name,6067,Variable
UsersType_User__Nr__UserLevel,6068,Variable
UsersType_User__Nr__UserRole,6069,Variable
RequestCyclicJobWriteEventType_JobName,6070,Variable
TemperatureZoneType_ActualTemperature,6071,Variable
TemperatureZoneType_ActualTemperature_EngineeringUnits,6072,Variable
TemperatureZoneType_ActualTemperature_EURange,6073,Variable
TemperatureZoneType_HighDeviationTemperature1,6074,Variable
TemperatureZoneType_HighDeviationTemperature1_EngineeringUnits,6075,Variable
TemperatureZoneType_HighDeviationTemperature1_EURange,6076,Variable
TemperatureZoneType_HighDeviationTemperature2,6077,Variable
TemperatureZoneType_HighDeviationTemperature2_EngineeringUnits,6078,Variable
TemperatureZoneType_HighDeviationTemperature2_EURange,6079,Variable
TemperatureZoneType_Index,6080,Variable
TemperatureZoneType_LowDeviationTemperature1,6081,Variable
TemperatureZoneType_LowDeviationTemperature1_EngineeringUnits,6082,Variable
TemperatureZoneType_LowDeviationTemperature1_EURange,6083,Variable
TemperatureZoneType_LowDeviationTemperature2,6084,Variable
TemperatureZoneType_LowDeviationTemperature2_EngineeringUnits,6085,Variable
TemperatureZoneType_LowDeviationTemperature2_EURange,6086,Variable
TemperatureZoneType_Name,6087,Variable
TemperatureZoneType_NominalTemperature,6088,Variable
TemperatureZoneType_NominalTemperature_EngineeringUnits,6089,Variable
TemperatureZoneType_NominalTemperature_EURange,6090,Variable
TemperatureZoneType_StandbyTemperature,6091,Variable
TemperatureZoneType_StandbyTemperature_EngineeringUnits,6092,Variable
TemperatureZoneType_StandbyTemperature_EURange,6093,Variable
TemperatureZoneType_ControlMode,6094,Variable
BarrelTemperatureZoneType_Position,6095,Variable
Server_Namespaces_Euromap83_NamespaceMetadata_NamespacePublicationDate,6096,Variable
Server_Namespaces_Euromap83_NamespaceMetadata_NamespaceUri,6097,Variable
Server_Namespaces_Euromap83_NamespaceMetadata_NamespaceVersion,6098,Variable
TemperatureZoneType_IsPresent,6099,Variable
Server_Namespaces_Euromap83_NamespaceMetadata_StaticNodeIdTypes,6100,Variable
Server_Namespaces_Euromap83_NamespaceMetadata_StaticNumericNodeIdRange,6101,Variable
CycleParametersEventType_BoxTestSamplesCounter,6102,Variable
MachineMESStatusType_ProductionControl_ProductionReleasedByMES,6103,Variable
ProductionDatasetStatusType_Information,6104,Variable
ProductionDatasetStatusType_Modified,6105,Variable
JobsType_JobInPreparation_JobName,6106,Variable
JobsType_JobInPreparation_Material,6107,Variable
JobsType_JobInPreparation_ProductDescription,6108,Variable
JobsType_JobInPreparation_ProductionDatasetDescription,6109,Variable
EventOriginatorEnumeration_EnumValues,6110,Variable
TemperatureZonesType_TemperatureZone_Nr_ActualTemperature,6111,Variable
TemperatureZonesType_TemperatureZone_Nr_ActualTemperature_EngineeringUnits,6112,Variable
TemperatureZonesType_TemperatureZone_Nr_ActualTemperature_EURange,6113,Variable
JobsType_JobInPreparation_ProductionDatasetName,6114,Variable
JobsType_JobInPreparation_ProductName,6115,Variable
TemperatureZonesType_TemperatureZone_Nr_Name,6116,Variable
TemperatureZonesType_TemperatureZone_Nr_NominalTemperature,6117,Variable
TemperatureZonesType_TemperatureZone_Nr_NominalTemperature_EngineeringUnits,6118,Variable
TemperatureZonesType_TemperatureZone_Nr_NominalTemperature_EURange,6119,Variable
TemperatureZonesType_TemperatureZone_Nr_StandbyTemperature,6120,Variable
TemperatureZonesType_TemperatureZone_Nr_StandbyTemperature_EngineeringUnits,6121,Variable
TemperatureZonesType_TemperatureZone_Nr_StandbyTemperature_EURange,6122,Variable
TemperatureZonesType_NodeVersion,6123,Variable
MouldType_Index,6124,Variable
MouldType_MouldStatus,6125,Variable
MouldType_Description,6126,Variable
MouldType_Id,6127,Variable
MouldType_TemperatureZones_NodeVersion,6128,Variable
MouldsType_Mould__Nr__Index,6129,Variable
MouldsType_Mould__Nr__MouldStatus,6130,Variable
MouldsType_Mould__Nr__Description,6131,Variable
MouldsType_Mould__Nr__Id,6132,Variable
MouldsType_Mould__Nr__TemperatureZones_NodeVersion,6133,Variable
MouldsType_NodeVersion,6134,Variable
ProductionDatasetStatusType_Frozen,6135,Variable
ProductionDatasetManagementType_ProductionDatasetInPreparationStatus_Information,6136,Variable
PowerUnitType_Index,6137,Variable
PowerUnitType_IsPresent,6138,Variable
PowerUnitType_PowerOn,6139,Variable
PowerUnitType_Id,6140,Variable
PowerUnitsType_NodeVersion,6141,Variable
MouldType_IsPresent,6142,Variable
MouldsType_Mould__Nr__IsPresent,6143,Variable
PowerUnitsType_PowerUnit__Nr__Index,6144,Variable
PowerUnitsType_PowerUnit__Nr__IsPresent,6145,Variable
PowerUnitsType_PowerUnit__Nr__PowerOn,6146,Variable
PowerUnitsType_PowerUnit__Nr__Id,6147,Variable
HydraulicUnitType_ActualPressure,6148,Variable
HydraulicUnitType_ActualPressure_EURange,6149,Variable
HydraulicUnitType_ActualPressure_EngineeringUnits,6150,Variable
ControlModeEnumeration_EnumValues,6151,Variable
MachineInformationType_SupportedLogbookEvents,6152,Variable
TemperatureZonesType_TemperatureZone_Nr_Index,6153,Variable
TemperatureZonesType_TemperatureZone_Nr_IsPresent,6154,Variable
TemperatureZonesType_TemperatureZone_Nr_ControlMode,6155,Variable
UserType_IsPresent,6156,Variable
UsersType_User__Nr__IsPresent,6157,Variable
LogbookEventType_User_CardUid,6158,Variable
LogbookEventType_User_Id,6159,Variable
LogbookEventType_User_IsPresent,6160,Variable
LogbookEventType_User_Language,6161,Variable
LogbookEventType_User_Name,6162,Variable
LogbookEventType_User_UserLevel,6163,Variable
LogbookEventType_User_UserRole,6164,Variable
LogbookEventType_EventOriginator,6165,Variable
ParameterChangeLogType_NewValue,6166,Variable
ParameterChangeLogType_OldValue,6167,Variable
ParameterChangeLogType_ParameterId,6168,Variable
ProductionDatasetChangeLogType_NewProductionDatasetName,6169,Variable
ProductionDatasetChangeLogType_OldProductionDatasetName,6170,Variable
ProductionStatusChangeLogType_NewProductionStatus,6171,Variable
ProductionStatusChangeLogType_OldProductionStatus,6172,Variable
StandstillReasonLogType_StandstillReasonId,6173,Variable
ProductionStatusEnumeration_EnumValues,6174,Variable
MachineModeChangeLogType_NewMachineMode,6175,Variable
MachineModeChangeLogType_OldMachineMode,6176,Variable
ParameterChangeLogType_NewValueUnit,6177,Variable
ParameterChangeLogType_OldValueUnit,6178,Variable
SequenceChangeEnumeration_EnumValues,6179,Variable
UserLogType_UserChange,6180,Variable
MachineModeEnumeration_EnumValues,6181,Variable
SequenceChangeLogType_SequenceChange,6182,Variable
MessageLogType_Classification,6183,Variable
MessageLogType_Id,6184,Variable
MessageLogType_IsStandstillMessage,6185,Variable
UserFeedbackLogType_Classification,6186,Variable
ProductionDatasetStatusType_Save_InputArguments,6187,Variable
ProductionDatasetManagementType_ProductionDatasetInPreparationStatus_Frozen,6188,Variable
ProductionDatasetManagementType_ProductionDatasetInPreparationStatus_Load_InputArguments,6189,Variable
CyclicJobInformationType_MouldId,6190,Variable
MachineConfigurationType_GetCurrentPage_InputArguments,6191,Variable
MachineConfigurationType_GetCurrentPage_OutputArguments,6192,Variable
MachineConfigurationType_GetPage_InputArguments,6193,Variable
MachineConfigurationType_GetPage_OutputArguments,6194,Variable
MachineConfigurationType_LocationName,6195,Variable
MachineMESConfigurationType_StandstillReasons,6196,Variable
MachineConfigurationType_PageDirectory,6197,Variable
MachineConfigurationType_SetMachineTime_InputArguments,6198,Variable
MachineMESConfigurationType_StandstillReasonsLockedByMES,6199,Variable
MachineMESConfigurationType_MESUrl,6200,Variable
MachineConfigurationType_TimeZoneOffset,6201,Variable
MachineConfigurationType_UserMachineName,6202,Variable
MachineStatusType_IsPresent,6203,Variable
MachineStatusType_Users_NodeVersion,6204,Variable
MachineStatusType_MachineMode,6205,Variable
StandstillMessageType_Classification,6206,Variable
StandstillMessageType_Id,6207,Variable
StandstillMessageType_Severity,6208,Variable
StandstillMessageType_Message,6209,Variable
MESMessageType_Id,6210,Variable
MESMessageType_Message,6211,Variable
MESMessageType_Severity,6212,Variable
MouldStatusEnumeration_EnumValues,6213,Variable
CycleQualityEnumeration_EnumValues,6214,Variable
UserChangeEnumeration_EnumValues,6215,Variable
CavityCycleQualityEnumeration_EnumValues,6216,Variable
ProductionDatasetComponentEnumeration_EnumValues,6217,Variable
ProductionControlType_AutomaticRunEnabled,6218,Variable
ActiveJobValuesType_BoxId,6219,Variable
ProductionControlType_ProductionOnlyWithMES,6220,Variable
ProductionControlType_ProductionStatus,6221,Variable
ProductionControlType_SetWatchDogTime_InputArguments,6222,Variable
JobsType_ActiveJobValues_BoxId,6223,Variable
MachineMESStatusType_MESMessage_Id,6224,Variable
MachineMESStatusType_MESMessage_Message,6225,Variable
MachineMESStatusType_MESMessage_Severity,6226,Variable
MachineMESStatusType_ProductionControl_AutomaticRunEnabled,6227,Variable
ActiveCyclicJobValuesType_JobCycleCounter,6228,Variable
MachineMESStatusType_ProductionControl_ProductionOnlyWithMES,6229,Variable
MachineMESStatusType_ProductionControl_ProductionStatus,6230,Variable
MachineMESStatusType_ProductionControl_SetWatchDogTime_InputArguments,6231,Variable
MachineMESStatusType_SetMESMessage_InputArguments,6232,Variable
MachineMESStatusType_StandstillMessage_Classification,6233,Variable
MachineMESStatusType_StandstillMessage_Id,6234,Variable
MachineMESStatusType_StandstillMessage_Severity,6235,Variable
MachineMESStatusType_StandstillMessage_Message,6236,Variable
MachineMESStatusType_StandstillReasonId,6237,Variable
ActiveCyclicJobValuesType_MachineCycleCounter,6238,Variable
ActiveJobValuesType_CurrentLotName,6239,Variable
ActiveCyclicJobValuesType_LastCycleTime,6240,Variable
ActiveCyclicJobValuesType_AverageCycleTime,6241,Variable
ActiveCyclicJobValuesType_JobPartsCounter,6242,Variable
ActiveJobValuesType_JobStatus,6243,Variable
ActiveCyclicJobValuesType_JobGoodPartsCounter,6244,Variable
ActiveCyclicJobValuesType_JobBadPartsCounter,6245,Variable
ActiveCyclicJobValuesType_JobTestSamplesCounter,6246,Variable
ActiveCyclicJobValuesType_BoxPartsCounter,6247,Variable
ActiveCyclicJobValuesType_LastPartId,6248,Variable
CycleParametersEventType_AverageCycleTime,6249,Variable
CycleParametersEventType_CycleTime,6250,Variable
CycleParametersEventType_JobStatus,6251,Variable
CycleParametersEventType_CavityCycleQuality,6252,Variable
CycleParametersEventType_CurrentLotName,6253,Variable
CycleParametersEventType_JobCycleCounter,6254,Variable
CycleParametersEventType_CycleQuality,6255,Variable
CycleParametersEventType_BoxId,6256,Variable
CycleParametersEventType_JobPartsCounter,6257,Variable
CycleParametersEventType_JobGoodPartsCounter,6258,Variable
CycleParametersEventType_JobName,6259,Variable
CycleParametersEventType_MachineCycleCounter,6260,Variable
JobInformationType_ContinueAtJobEnd,6261,Variable
JobInformationType_ProductionDatasetDescription,6262,Variable
JobInformationType_ProductionDatasetName,6263,Variable
JobStatusEnumeration_EnumValues,6264,Variable
CyclicJobInformationType_NominalParts,6265,Variable
CyclicJobInformationType_NominalBoxParts,6266,Variable
CyclicJobInformationType_ExpectedCycleTime,6267,Variable
CyclicJobInformationType_SetCyclicJobData_InputArguments,6268,Variable
CycleParametersEventType_JobBadPartsCounter,6269,Variable
CycleParametersEventType_JobTestSamplesCounter,6270,Variable
CycleParametersEventType_BoxPartsCounter,6271,Variable
CycleParametersEventType_PartId,6272,Variable
ProductionDatasetManagementType_ProductionDatasetInPreparationStatus_Modified,6273,Variable
ProductionDatasetManagementType_ProductionDatasetInPreparationStatus_Save_InputArguments,6274,Variable
ProductionDatasetStatusType_Load_InputArguments,6275,Variable
ProductionDatasetManagementType_ActiveProductionDatasetStatus_Information,6276,Variable
ProductionDatasetManagementType_ActiveProductionDatasetStatus_Frozen,6277,Variable
ProductionDatasetManagementType_ActiveProductionDatasetStatus_Load_InputArguments,6278,Variable
CyclicJobInformationType_NumCavities,6279,Variable
ProductionDatasetManagementType_ActiveProductionDatasetStatus_Modified,6280,Variable
StorageEnumeration_EnumValues,6281,Variable
ProductionDatasetManagementType_ActiveProductionDatasetStatus_Save_InputArguments,6282,Variable
ProductionDatasetManagementType_GetProductionDatasetInformation_InputArguments,6283,Variable
ProductionDatasetManagementType_GetProductionDatasetInformation_OutputArguments,6284,Variable
ProductionDatasetManagementType_SendProductionDatasetInformation_InputArguments,6285,Variable
RequestProductionDatasetListEventType_NameFilter,6286,Variable
JobsType_JobInPreparation_CustomerName,6287,Variable
JobsType_ActiveJob_CustomerName,6288,Variable
JobInformationType_JobDescription,6289,Variable
JobInformationType_JobName,6290,Variable
JobInformationType_Material,6291,Variable
XmlSchema_Euromap83_XmlSchema_PageEntryDataType,6292,Variable
LogbookEventsEnumeration_EnumValues,6293,Variable
Server_Namespaces_Euromap83_NamespaceMetadata_StaticStringNodeIdPattern,6294,Variable
JobInformationType_ProductDescription,6295,Variable
JobInformationType_ProductName,6296,Variable
JobsType_ActiveJob_ContinueAtJobEnd,6298,Variable
JobsType_ActiveJob_ProductionDatasetDescription,6299,Variable
JobsType_ActiveJob_ProductionDatasetName,6300,Variable
HelpOffNormalAlarmType_HelpText,6309,Variable
MachineInformationType_DeviceClass,6310,Variable
MaintenanceType_Status,6311,Variable
MaintenanceType_Interval,6312,Variable
MaintenanceType_Interval_EURange,6313,Variable
MaintenanceType_RemainingInterval,6314,Variable
MaintenanceType_RemainingInterval_EURange,6315,Variable
RequestProductionDatasetReadEventType_Storage,6317,Variable
ClosedLoopControlType_PIDParameters,6318,Variable
ClosedLoopControlType_AutomaticControllerMode,6319,Variable
ClosedLoopControlType_AutoTuningActive,6320,Variable
MonitoredParameterType_ActualValue,6321,Variable
MonitoredParameterType_SetValue,6322,Variable
MonitoredParameterType_ActualValue_EURange,6323,Variable
MonitoredParameterType_SetValue_EURange,6324,Variable
MonitoredParameterType_SetRampUp,6325,Variable
JobsType_ActiveJob_JobDescription,6326,Variable
JobsType_ActiveJob_JobName,6327,Variable
JobsType_ActiveJob_Material,6328,Variable
MonitoredParameterType_SetRampUp_EURange,6329,Variable
MaintenanceType_Interval_EngineeringUnits,6330,Variable
MaintenanceType_RemainingInterval_EngineeringUnits,6331,Variable
JobsType_ActiveJob_ProductDescription,6332,Variable
JobsType_ActiveJob_ProductName,6333,Variable
MonitoredParameterType_SetValue_EngineeringUnits,6334,Variable
MonitoredParameterType_SetRampDown,6335,Variable
MonitoredParameterType_SetRampDown_EURange,6336,Variable
MonitoredParameterType_SetRampDown_EngineeringUnits,6337,Variable
MonitoredParameterType_MinValue,6338,Variable
MonitoredParameterType_MinValue_EURange,6339,Variable
MonitoredParameterType_MaxValue,6340,Variable
MonitoredParameterType_MaxValue_EURange,6341,Variable
MonitoredParameterType_UpperTolerance,6342,Variable
MonitoredParameterType_UpperTolerance_EURange,6343,Variable
MonitoredParameterType_LowerTolerance,6344,Variable
MonitoredParameterType_LowerTolerance_EURange,6345,Variable
MonitoredParameterType_UpperTolerance2,6346,Variable
MonitoredParameterType_UpperTolerance2_EURange,6347,Variable
MonitoredParameterType_LowerTolerance2,6348,Variable
MonitoredParameterType_LowerTolerance2_EURange,6349,Variable
MonitoredParameterType_AutomaticMonitoring,6350,Variable
MonitoredParameterType_LowerTolerance_EngineeringUnits,6351,Variable
MonitoredParameterType_MonitoringSensitivity,6352,Variable
MonitoredParameterType_MonitoringSensitivity_EnumValues,6353,Variable
MonitoredParameterType_AlarmSuppression,6354,Variable
MonitoredParameterType_AlarmSuppression_EnumValues,6355,Variable
MonitoredParameterType_AlarmSuppression_ValueAsText,6356,Variable
MonitoredParameterType_LowerTolerance2_EngineeringUnits,6357,Variable
MonitoredParameterType_MaxValue_EngineeringUnits,6358,Variable
MonitoredParameterType_MinValue_EngineeringUnits,6359,Variable
MonitoredParameterType_MonitoringSensitivity_ValueAsText,6360,Variable
MonitoredParameterType_SetRampUp_EngineeringUnits,6361,Variable
MonitoredParameterType_UpperTolerance2_EngineeringUnits,6362,Variable
MonitoredParameterType_UpperTolerance_EngineeringUnits,6363,Variable
MonitoredParameterType_ActualValue_EngineeringUnits,6364,Variable
ControlledParameterType_SetRampDown,6365,Variable
ControlledParameterType_SetRampDown_EURange,6366,Variable
ControlledParameterType_SetRampUp,6367,Variable
ControlledParameterType_SetRampUp_EURange,6368,Variable
ControlledParameterType_SetRampDown_EngineeringUnits,6369,Variable
ControlledParameterType_SetRampUp_EngineeringUnits,6370,Variable
ControlledParameterType_ClosedLoopControl_AutoTuningActive,6371,Variable
ControlledParameterType_ClosedLoopControl_AutomaticControllerMode,6372,Variable
ControlledParameterType_ClosedLoopControl_PIDParameters,6373,Variable
JobsType_ActiveJobValues_CurrentLotName,6374,Variable
IdentificationType_DeviceClass,6375,Variable
IdentificationType_Manufacturer,6376,Variable
IdentificationType_Model,6377,Variable
JobsType_ActiveJobValues_JobStatus,6378,Variable
IdentificationType_SerialNumber,6379,Variable
IdentificationType_ArticleNumber,6380,Variable
IdentificationType_SoftwareRevision,6382,Variable
JobsType_SendJobList_InputArguments,6384,Variable
JobsType_SendCyclicJobList_InputArguments,6389,Variable
BinarySchema_Euromap83_BinarySchema_StandstillReasonType,6391,Variable
XmlSchema_Euromap83_XmlSchema_StandstillReasonType,6392,Variable
TemperatureZoneClassificationEnumeration_EnumValues,6398,Variable
BinarySchema_Euromap83_BinarySchema_JobListElementType,6401,Variable
XmlSchema_Euromap83_XmlSchema_JobListElementType,6402,Variable
BinarySchema_Euromap83_BinarySchema_CyclicJobListElementType,6405,Variable
XmlSchema_Euromap83_XmlSchema_CyclicJobListElementType,6406,Variable
BinarySchema_Euromap83_BinarySchema_ProductionDatasetInformationType,6407,Variable
XmlSchema_Euromap83_XmlSchema_ProductionDatasetInformationType,6408,Variable
BinarySchema_Euromap83_BinarySchema_ProductionDatasetReadOptionsType,6409,Variable
XmlSchema_Euromap83_XmlSchema_ProductionDatasetReadOptionsType,6410,Variable
BinarySchema_Euromap83_BinarySchema_ProductionDatasetWriteOptionsType,6411,Variable
XmlSchema_Euromap83_XmlSchema_ProductionDatasetWriteOptionsType,6412,Variable
BinarySchema_Euromap83_BinarySchema_PIDParametersDataType,6413,Variable
XmlSchema_Euromap83_XmlSchema_PIDParametersDataType,6414,Variable
IdentificationType_YearOfConstruction,6495,Variable
RequestAddMaterialEventType_Id,6513,Variable
MaintenanceType_AdditionalInformation,6514,Variable
MaintenanceType_TotalOperation,6516,Variable
MaintenanceType_TotalOperation_EURange,6517,Variable
MaintenanceType_TotalOperation_EngineeringUnits,6518,Variable
BinarySchema_Euromap83_BinarySchema_ActiveErrorDataType,6519,Variable
