MaintenanceInformationType_CoolingFan_Status,6068,Variable
MaintenanceInformationType_CoolingFan_Interval,6069,Variable
MaintenanceInformationType_CoolingFan_Interval_EURange,6070,Variable
MaintenanceInformationType_CoolingFan_RemainingInterval,6071,Variable
MaintenanceInformationType_CoolingFan_RemainingInterval_EURange,6072,Variable
MaintenanceInformationType_Heating_Interval,6073,Variable
MaintenanceInformationType_Heating_Interval_EURange,6074,Variable
MaintenanceInformationType_Heating_RemainingInterval,6075,Variable
MaintenanceInformationType_Heating_RemainingInterval_EURange,6076,Variable
MaintenanceInformationType_SafetyTest_Interval,6077,Variable
MaintenanceInformationType_SafetyTest_Interval_EURange,6078,Variable
MaintenanceInformationType_SafetyTest_RemainingInterval,6079,Variable
MaintenanceInformationType_SafetyTest_RemainingInterval_EURange,6080,Variable
ZoneType_Controller_ActualLoadCurrent,6081,Variable
ZoneType_Controller_ActualLoadCurrent_EURange,6082,Variable
ZoneType_Controller_ActualOutput,6083,Variable
ZoneType_Controller_ActualOutput_EURange,6084,Variable
ZoneType_Controller_AverageControllerOutput,6085,Variable
ZoneType_Controller_AverageControllerOutput_EURange,6086,Variable
ZoneType_Controller_LowerOutput,6087,Variable
ZoneType_Controller_LowerOutput_EURange,6088,Variable
ZoneType_Controller_OutputTime,6089,Variable
ZoneType_Controller_ReferenceZone,6090,Variable
ZoneType_Controller_SetValueManualOutput,6091,Variable
ZoneType_Controller_SetValueManualOutput_EURange,6092,Variable
ZoneType_Controller_SmoothEnergyFlowActive,6093,Variable
ZoneType_Controller_UpperOutput,6094,Variable
ZoneType_Controller_UpperOutput_EURange,6095,Variable
ZoneType_Controller_UpperSetValueCascade,6096,Variable
ZoneType_Controller_UpperSetValueCascade_EURange,6097,Variable
ZoneType_HeatUp_HeatUpEvenlyActive,6098,Variable
ZoneType_HeatUp_ManualOutputLimitActive,6099,Variable
ZoneType_HeatUp_SetValueManualOutputLimit,6100,Variable
ZoneType_HeatUp_SetValueManualOutputLimit_EURange,6101,Variable
ZoneType_HeatUp_SetValueTemperature,6102,Variable
ZoneType_HeatUp_SetValueTemperature_EURange,6103,Variable
ZonesType_Zone__Nr__Temperature_ActualValue,6104,Variable
ZonesType_Zone__Nr__Temperature_ActualValue_EURange,6105,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_ActualLoadCurrent,6106,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_ActualLoadCurrent_EURange,6107,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_ActualOutput,6108,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_ActualOutput_EURange,6109,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_AverageControllerOutput,6110,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_AverageControllerOutput_EURange,6111,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_LowerOutput,6112,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_LowerOutput_EURange,6113,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_OutputTime,6114,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_ReferenceZone,6115,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_SetValueManualOutput,6116,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_SetValueManualOutput_EURange,6117,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_SmoothEnergyFlowActive,6118,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_UpperOutput,6119,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_UpperOutput_EURange,6120,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_UpperSetValueCascade,6121,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_UpperSetValueCascade_EURange,6122,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_ActualValue,6123,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_ActualValue_EURange,6124,Variable
ZoneType_Temperature_ActualValue_EngineeringUnits,6125,Variable
ZonesType_Zone__Nr__Temperature_ActualValue_EngineeringUnits,6126,Variable
HRD_InterfaceType_Zones_Zone__Nr__Temperature_ActualValue_EngineeringUnits,6127,Variable
ZoneType_Temperature_AlarmSuppression,6128,Variable
ZoneType_Temperature_AlarmSuppression_EnumValues,6129,Variable
ZoneType_Temperature_AlarmSuppression_ValueAsText,6130,Variable
ZoneType_Temperature_AutomaticMonitoring,6131,Variable
ZoneType_Temperature_EnableSecondSetValue,6132,Variable
ZoneType_TemperatureRiseMonitoring_SetValueTemperatureChange,6133,Variable
ZoneType_TemperatureRiseMonitoring_SetValueTemperatureChange_EURange,6134,Variable
ZoneType_TemperatureRiseMonitoring_SupervisionTime,6135,Variable
ZonesType_NodeVersion,6136,Variable
ZonesType_Zone__Nr__ActuatorType,6137,Variable
ZonesType_Zone__Nr__ActuatorType_EnumStrings,6138,Variable
ZonesType_Zone__Nr__Controller_ActualType,6139,Variable
ZonesType_Zone__Nr__Controller_ActualValueActive,6140,Variable
ZonesType_Zone__Nr__Controller_SetValueActive,6141,Variable
ZonesType_Zone__Nr__Controller_SetValueType,6142,Variable
ZonesType_Zone__Nr__Controller_SetValueType_EnumStrings,6143,Variable
ZonesType_Zone__Nr__Name,6144,Variable
ZonesType_Zone__Nr__Status,6145,Variable
ZoneType_Temperature_LowerTolerance,6146,Variable
ZoneType_Temperature_LowerTolerance_EURange,6147,Variable
ZonesType_Zone__Nr__TemperatureRiseMonitoring_ErrorDetected,6148,Variable
ZonesType_Zone__Nr__TemperatureRiseMonitoring_SetValueActive,6149,Variable
ZonesType_Zone__Nr__ThermocoupleType,6150,Variable
ZonesType_Zone__Nr__ThermocoupleType_EnumStrings,6151,Variable
ZonesType_Zone__Nr__Controller_ActualLoadCurrent,6152,Variable
ZonesType_Zone__Nr__Controller_ActualLoadCurrent_EURange,6153,Variable
ZonesType_Zone__Nr__Controller_ActualOutput,6154,Variable
ZonesType_Zone__Nr__Controller_ActualOutput_EURange,6155,Variable
ZonesType_Zone__Nr__Controller_AverageControllerOutput,6156,Variable
ZonesType_Zone__Nr__Controller_AverageControllerOutput_EURange,6157,Variable
ZonesType_Zone__Nr__Controller_LowerOutput,6158,Variable
ZonesType_Zone__Nr__Controller_LowerOutput_EURange,6159,Variable
ZonesType_Zone__Nr__Controller_OutputTime,6160,Variable
ZonesType_Zone__Nr__Controller_ReferenceZone,6161,Variable
ZonesType_Zone__Nr__Controller_SetValueManualOutput,6162,Variable
ZonesType_Zone__Nr__Controller_SetValueManualOutput_EURange,6163,Variable
ZonesType_Zone__Nr__Controller_SmoothEnergyFlowActive,6164,Variable
ZonesType_Zone__Nr__Controller_UpperOutput,6165,Variable
ZonesType_Zone__Nr__Controller_UpperOutput_EURange,6166,Variable
ZonesType_Zone__Nr__Controller_UpperSetValueCascade,6167,Variable
ZonesType_Zone__Nr__Controller_UpperSetValueCascade_EURange,6168,Variable
ZonesType_Zone__Nr__HeatUp_HeatUpEvenlyActive,6169,Variable
ZonesType_Zone__Nr__HeatUp_ManualOutputLimitActive,6170,Variable
ZonesType_Zone__Nr__HeatUp_SetValueManualOutputLimit,6171,Variable
ZonesType_Zone__Nr__HeatUp_SetValueManualOutputLimit_EURange,6172,Variable
ZonesType_Zone__Nr__HeatUp_SetValueTemperature,6173,Variable
ZonesType_Zone__Nr__HeatUp_SetValueTemperature_EURange,6174,Variable
ZoneType_Temperature_LowerTolerance2,6175,Variable
ZoneType_Temperature_LowerTolerance2_EURange,6176,Variable
ZoneType_Temperature_MaxValue,6177,Variable
ZoneType_Temperature_MaxValue_EURange,6178,Variable
ZoneType_Temperature_MinValue,6179,Variable
ZoneType_Temperature_MinValue_EURange,6180,Variable
ZoneType_Temperature_MonitoringSensitivity,6181,Variable
ZoneType_Temperature_MonitoringSensitivity_EnumValues,6182,Variable
ZoneType_Temperature_MonitoringSensitivity_ValueAsText,6183,Variable
ZoneType_Temperature_SecondSetValue,6184,Variable
ZoneType_Temperature_SecondSetValue_EURange,6185,Variable
ZoneType_Temperature_SetRampDown,6186,Variable
ZoneType_Temperature_SetRampDown_EURange,6187,Variable
ZoneType_Temperature_SetRampUp,6188,Variable
ZoneType_Temperature_SetRampUp_EURange,6189,Variable
ZoneType_Temperature_SetValue,6190,Variable
ZoneType_Temperature_SetValue_EURange,6191,Variable
ZoneType_Temperature_UpperTolerance,6192,Variable
ZoneType_Temperature_UpperTolerance_EURange,6193,Variable
ZoneType_Temperature_UpperTolerance2,6194,Variable
ZoneType_Temperature_UpperTolerance2_EURange,6195,Variable
ZonesType_Zone__Nr__Temperature_AlarmSuppression,6196,Variable
ZonesType_Zone__Nr__Temperature_AlarmSuppression_EnumValues,6197,Variable
ZonesType_Zone__Nr__Temperature_AlarmSuppression_ValueAsText,6198,Variable
ZonesType_Zone__Nr__Temperature_AutomaticMonitoring,6199,Variable
ZonesType_Zone__Nr__Temperature_EnableSecondSetValue,6200,Variable
ZonesType_Zone__Nr__Temperature_LowerTolerance,6201,Variable
ZonesType_Zone__Nr__Temperature_LowerTolerance_EURange,6202,Variable
ZonesType_Zone__Nr__TemperatureRiseMonitoring_SetValueTemperatureChange,6203,Variable
ZonesType_Zone__Nr__TemperatureRiseMonitoring_SetValueTemperatureChange_EURange,6204,Variable
ZonesType_Zone__Nr__TemperatureRiseMonitoring_SupervisionTime,6205,Variable
ZonesType_Zone__Nr__Temperature_LowerTolerance2,6206,Variable
ZoneType_HeatUp_SetValueManualOutputLimit_EngineeringUnits,6207,Variable
ZoneType_HeatUp_SetValueTemperature_EngineeringUnits,6208,Variable
ZonesType_Zone__Nr__HeatUp_SetValueManualOutputLimit_EngineeringUnits,6209,Variable
ZonesType_Zone__Nr__HeatUp_SetValueTemperature_EngineeringUnits,6210,Variable
ZoneType_TemperatureRiseMonitoring_SetValueTemperatureChange_EngineeringUnits,6211,Variable
ZonesType_Zone__Nr__TemperatureRiseMonitoring_SetValueTemperatureChange_EngineeringUnits,6212,Variable
OperationType_HighestActiveAlarmSeverity,6213,Variable
OperationType_DeviceMappingNumber,6214,Variable
OperationType_ErrorSource,6215,Variable
OperationType_EnablePower,6216,Variable
OperationType_SecondSetValuesActive,6217,Variable
HRD_InterfaceType_Identification_DeviceClass,6218,Variable
HRD_InterfaceType_Identification_Manufacturer,6219,Variable
HRD_InterfaceType_Identification_Model,6220,Variable
HRD_InterfaceType_Identification_SerialNumber,6221,Variable
HRD_InterfaceType_MachineConfiguration_LocationName,6222,Variable
HRD_InterfaceType_MachineConfiguration_SetMachineTime_InputArguments,6223,Variable
HRD_InterfaceType_MachineConfiguration_TimeZoneOffset,6224,Variable
HRD_InterfaceType_MachineConfiguration_UserMachineName,6225,Variable
HRD_InterfaceType_Operation_DeviceMappingNumber,6226,Variable
HRD_InterfaceType_Operation_ErrorSource,6227,Variable
